id,price
238,13667.038366622643
239,8039.260854847938
240,35195.158036931985
241,39537.4133983467
242,41495.66770596018
243,11404.422351262845
244,22728.469666472658
245,21936.846752269113
246,48911.88658305448
247,48725.901028344175
248,77241.03662695098
249,14117.379563239287
250,15498.958717338919
251,36363.01712693899
252,20302.907101153178
253,34656.6603732934
254,9390.93151074163
255,13097.773311836267
256,46983.49182572412
257,9074.70332680386
258,7768.130284776015
259,66290.11686884811
260,17757.178060589707
261,11663.804608569055
262,36373.62143849842
263,18422.15933023535
264,59120.52494953555
265,18770.613551445
266,15529.25114150591
267,46605.419036751155
268,38759.257000136204
269,26382.471145303614
270,65542.81965977393
271,10005.572707028487
272,12148.16472460398
273,87505.64580007222
274,36824.8358775766
275,59939.74775066179
276,31512.12439027711
277,17850.887496568368
278,54576.69957595314
279,18537.471170902492
280,11337.429615169865
281,38466.90481044595
282,15467.147838915236
283,34887.13539790883
284,29291.41828708115
285,34117.38710436167
286,40008.22866628826
287,40953.35662052192
288,31933.204331753226
289,17194.08106141962
290,41630.53932457291
291,9274.394452489836
292,18674.703116617038
293,8741.301388297035
294,32864.40947150107
295,23763.541439378394
296,10557.619946126859
297,51853.90348719244
298,51849.653254968405
299,10443.879572195461
300,24484.130162276924
301,24735.17196185337
302,20987.85159503595
303,23341.224444852247
304,45345.510061129724
305,13124.405533588997
306,15612.952409122983
307,21231.088327223013
308,50905.37224436404
309,14085.228210456278
310,43878.541694144296
311,34765.360595248596
312,18889.929983737253
313,29899.474748185163
314,45427.25778798164
315,9451.31079014601
316,25442.900020094174
317,63386.59139762483
318,114319.97336380108
319,58101.56327380768
320,12664.45554218073
321,18807.329324514314
322,51871.111133029364
323,139296.74683870457
324,57693.98808836322
325,41771.41137887743
326,38349.981574474834
327,8069.189018714173
328,30798.57479729503
329,83807.84367835276
330,21129.706745225954
331,24302.078166698822
332,19519.21469127522
333,41692.031014592954
334,13032.083004783344
335,76661.95018634968
336,22697.002783349428
337,7816.1445317135785
338,9196.191178969155
339,41206.27519315747
340,41971.306092581646
341,39509.748539405016
342,15498.063931542169
343,24004.41213901824
344,35145.10282549613
345,62041.69954852149
346,73178.81560806338
347,38254.39838081524
348,10088.105474986214
349,32225.98453925032
350,35451.72601916182
351,77255.9858702077
352,34483.32956064773
353,44326.13095284173
354,79070.45052044417
355,69323.08289807459
356,32893.55882068327
357,15468.15583209633
358,30053.262282314034
359,20416.48561428119
360,57545.78003887949
361,11324.334180641195
362,21311.960063004695
363,31554.934411567487
364,16743.33502813839
365,10568.76829063912
366,110336.00633932963
367,7623.059202223963
368,8575.316341400972
369,72575.82522909885
370,54658.31586403024
371,25561.387620752947
372,23307.42193529201
373,60811.61957376223
374,67668.32984714786
375,19591.53199239949
376,34738.43976891849
377,19574.063908524928
378,40442.94933769226
379,27433.590659585017
380,65381.570445260884
381,51203.080418591824
382,44655.01493563458
383,8200.474302690798
384,44341.990987234836
385,10669.784262690946
386,39097.576557463646
387,16163.491300120611
388,42862.59261187121
389,40659.92139461532
390,52409.29799837838
391,49203.51252313306
392,66631.13538788495
393,44672.396776344685
394,7370.440654736263
395,48907.19448353248
396,18660.503690497957
397,10230.639146335408
398,41314.32387911089
399,25152.689061386263
400,56694.083262121116
401,39225.24333286421
402,28438.932890504533
403,33423.57727184663
404,29390.521686537882
405,22278.23254991434
406,43836.58647528977
407,10243.192350341422
408,80414.35796753882
409,63539.14391436217
410,53285.039891341214
411,33114.40597316195
412,16354.815706635778
413,28674.96226841175
414,35484.302748037575
415,60275.86273201872
416,106779.8250978944
417,21845.49509730305
418,31653.5005824236
419,7813.102374614482
420,8815.627732729088
421,19523.36369452723
422,59811.580722452396
423,22925.150629166834
424,38684.42494956088
425,25078.038587341678
426,9386.167279301952
427,37264.223618970165
428,54426.55401518199
429,13010.54488212322
430,52054.40395752023
431,43439.817284281104
432,7166.844354449873
433,44889.82490859396
434,41263.99184460193
435,23567.892947358472
436,28736.913852310405
437,36992.68451151436
438,30733.705556325946
439,87463.44266682357
440,67111.99233835086
441,34135.283665530114
442,20573.43729445849
443,11260.0374180725
444,18623.39615018216
445,10675.618282295382
446,39625.927453888886
447,17497.341918340528
448,15515.145794111933
449,27725.082823827175
450,75396.37835425034
451,21537.527328935612
452,12902.313193186408
453,20222.32554384412
454,42387.000402485704
455,19998.862894416605
456,44251.80373399152
457,41864.59313808079
458,43598.0499068701
459,27045.02660819253
460,23174.40032552717
461,32597.19892936014
462,27291.467238131227
463,17923.802159695355
464,69662.2461322349
465,51119.34282904849
466,8382.990977128704
467,10755.69023259883
468,29405.233703833554
469,38593.07894839691
470,26720.80905945018
471,45819.474657353654
472,41854.09215588894
473,44817.733458113886
474,32011.91133699423
475,32360.420646919134
476,15001.769430570912
477,32350.43875162144
478,34792.127169667
479,45897.88894484562
480,24411.55311832662
481,24609.168860375605
482,20991.98873611421
483,51737.79218144243
484,8813.570086478148
485,18158.240325781775
486,10910.300519866372
487,16508.45846812887
488,42849.936945799695
489,48264.069145436166
490,42416.1766922824
491,21764.928375473613
492,53073.39934878085
493,15045.435307241272
494,11823.234795163413
495,38538.39670392582
496,23905.50527695631
497,16915.3435573862
498,31022.37612927864
499,40980.492357296964
500,8395.332786128527
501,74032.55968142874
502,65723.6136384196
503,80866.30763815195
504,18242.81270555217
505,45908.460436813715
506,35910.65135112331
507,13858.551346369295
508,13547.943875627137
509,21277.259930995744
510,42357.08686209572
511,32479.862331369466
512,41009.156250019136
513,9322.672157810004
514,14491.070968426557
515,11920.745849042145
516,59992.08306638991
517,33679.127168952444
518,8937.425218319717
519,33810.09110815062
520,30989.467751928853
521,34865.74324933156
522,28529.89506233413
523,11976.770915038811
524,18643.70130826525
525,9479.32426653188
526,79304.73356469176
527,12148.132468750262
528,21397.325789803523
529,21861.47825331223
530,26688.593245419546
531,9498.192490063297
532,33013.846514279474
533,16970.31385856598
534,51361.78117194116
535,19636.335349450237
536,27014.34598535001
537,50227.51955759474
538,24658.32109130951
539,85410.94559170297
540,40468.110431973895
541,26322.783857194405
542,32784.77928584817
543,23729.324791962204
544,39058.36514034732
545,47669.70449264641
546,32028.754738401338
547,63459.62588065962
548,26956.511896468954
549,20304.058685896904
550,20839.952257585428
551,25695.15405976316
552,67559.67160700995
553,8186.201065713054
554,50362.217712383776
555,29543.537116544583
556,61230.256774076224
557,14241.483335533903
558,45613.35536503451
559,10841.597978972113
560,67601.07357952448
561,45654.92619736318
562,21320.139745665176
563,14961.707059145625
564,68542.31829849926
565,16308.582568263186
566,8105.612102247815
567,10714.680808237106
568,37933.87202627052
569,100520.17387660558
570,46040.56893067229
571,8801.801745029377
572,40902.98232128911
573,44247.68757860646
574,23990.368365504808
575,28327.46271158615
576,52833.38054257035
577,8596.025023019354
578,8975.756728520137
579,32220.169309193534
580,61942.50044516009
581,13879.65711929492
582,14704.23506416956
583,17156.430168510953
584,18314.339331617524
585,30442.46491027237
586,19335.513137696827
587,69543.40286315256
588,44487.85025530362
589,7365.225635170791
590,16833.808830955546
591,33458.97693919945
592,55728.03144192952
593,13574.339825092626
594,30872.113198086718
595,18783.269715492053
596,10550.380158505297
597,73945.89981759738
598,47225.14054590685
599,18464.44810080299
600,61128.268823041384
601,24128.054907404243
602,44710.43112208541
603,69460.33314458674
604,20481.83197851112
605,9775.547233011957
606,8340.961939038543
607,8764.341593168208
608,17096.847863377567
609,10776.32008708538
610,8151.455149076088
611,13245.800347897723
612,82889.99926382289
613,30134.18480823806
614,24951.36586962056
615,30543.127775252135
616,32966.312429268386
617,35555.22457149935
618,26038.010812504486
619,38790.14699056193
620,34604.24779629764
621,11752.634003290596
622,9928.725125700123
623,62871.17195501486
624,9447.222782263609
625,11245.591012861061
626,27952.44381603708
627,35961.285259679644
628,9495.375490041182
629,10436.96077417954
630,35065.91547478916
631,14288.991013989978
632,21269.785680039466
633,77439.69775100045
634,18359.428124254482
635,18762.241533917404
636,32452.702674207845
637,70789.7289765237
638,7996.170258053404
639,51452.94023468949
640,11007.05550233989
641,35028.09586238004
642,7291.986495220244
643,36632.44873190839
644,59825.42108912027
645,38513.17759588467
646,9850.79792258334
647,62411.257637024566
648,27606.22392950714
649,16546.162831900176
650,40750.214463904034
651,50421.44642219746
652,9308.770384445179
653,44444.53677793659
654,80858.32882002977
655,42586.131707026
656,9902.487721937683
657,38165.19132804499
658,14237.896908726598
659,50066.71174254177
660,38974.732655816144
661,26541.275530749994
662,12415.904428899772
663,8908.470721019368
664,12897.147639548204
665,20000.849761150646
666,10708.011952317102
667,23915.66084853331
668,29131.048800321118
669,14116.309828104808
670,26583.430576415187
671,16431.797904278854
672,30280.717318256306
673,42976.27085549467
674,77789.23540352903
675,21447.83865398239
676,33821.478752569834
677,53166.3639427014
678,9952.035560414435
679,12328.244190198851
680,43054.151485706185
681,100224.52115134105
682,27027.403507575345
683,57076.18611346867
684,35337.25324324425
685,62016.49635736666
686,14287.495526155732
687,41269.059452463654
688,29546.84754484531
689,43899.79688137247
690,55235.011234068515
691,16656.924589980725
692,24599.38412191385
693,44454.87371290033
694,36932.58922940729
695,13167.786742647218
696,59916.300191083414
697,20129.30417073118
698,55534.48475848837
699,43892.22823891883
700,30606.676815287057
701,45401.70729747862
702,47283.817587684156
703,81471.54202717889
704,24197.498506726188
705,39699.18867896705
706,12068.01748974327
707,31976.58619184055
708,10876.951253857036
709,21689.0138726955
710,58266.62552594219
711,21420.774108566227
712,39143.14449241919
713,12520.902374724325
714,55313.65687920731
715,37085.21324276166
716,19105.63280328003
717,16338.065654771166
718,38118.42942629648
719,19549.856113494658
720,70232.91377595584
721,22122.697275833274
722,29470.54477335068
723,26792.038401332306
724,32529.382770683005
725,9607.262492123957
726,31494.95995768015
727,23000.766153887293
728,58074.0456682301
729,24987.131882799513
730,47248.843415546886
731,58727.65231403895
732,48195.49441551006
733,42321.938260417766
734,57861.18784251332
735,65091.1369717965
736,15897.050017795
737,42602.10660555329
738,64571.55128455312
739,45872.330090904725
740,49197.45020053715
741,92374.37583708679
742,55051.14297820366
743,42312.183681793394
744,23151.146659689715
745,25369.408839338575
746,66431.4178154815
747,50391.99196667534
748,17251.522301342728
749,51550.5066940526
750,64637.24608165964
751,34474.33274030806
752,23970.801871442418
753,18767.27510716627
754,43869.33838964213
755,53024.885713017255
756,13744.086884230539
757,35590.77314101765
758,39433.621155377754
759,11704.151346798459
760,35573.90617137685
761,31146.393152567587
762,15007.529080308135
763,12999.075045486168
764,34695.05740864177
765,41649.253358203496
766,39400.41669498935
767,118212.98723603832
768,10824.13674900777
769,38332.12527709524
770,16652.260912307655
771,48755.113315452094
772,42299.33705002545
773,26657.372120255997
774,57062.19180820504
775,42504.04455053715
776,35872.94407152031
777,39880.07320288703
778,44194.60191135509
779,37945.33520659398
780,66690.14498217743
781,39017.82748231225
782,44671.634860786
783,71651.459530692
784,48508.25319363162
785,10521.37524683166
786,10241.592654898192
787,33729.91757189625
788,68484.13878614659
789,16479.138583785767
790,7663.68596894174
791,46167.315470195914
792,24633.64319203912
793,7850.66808849577
794,13120.966888675764
795,66024.0276957056
796,18684.875508072637
797,54226.73253802877
798,53612.608804291754
799,45504.94527872359
800,16965.34422222559
801,13379.344760177606
802,22786.2259873703
803,7682.653531338345
804,12453.53668399755
805,38531.103129800525
806,47543.43997758995
807,21891.26839090825
808,88211.02286550522
809,34551.495808183034
810,61738.68996150418
811,27731.867287767447
812,29777.452724848954
813,10801.211683386133
814,51839.38033878192
815,67910.11249184741
816,25197.31380055975
817,25478.0804224514
818,55498.68961706669
819,55501.294465696614
820,8043.378747408937
821,62886.64152078667
822,23995.30806804308
823,22953.639811846202
824,16458.781074192724
825,90606.39959722103
826,17125.09904240728
827,73598.66101958517
828,9648.989796903059
829,16467.242399744333
830,59777.69378556988
831,19950.15479088498
832,56621.91257805175
833,12313.648454404994
834,25293.448010532808
835,52024.24619765222
836,41666.50059392468
837,16182.910517504064
838,44998.69598177404
839,13067.577954543425
840,65600.45738534219
841,25259.391177618774
842,37314.38742948217
843,10042.457896271018
844,12536.634631629764
845,32705.655225657727
846,41935.30292103324
847,19694.03245243082
848,32633.243350994162
849,57689.98803123228
850,47064.91221629233
851,15745.77862966474
852,51710.20307176781
853,26257.479012102154
854,8766.727626618675
855,37836.63481696209
856,58653.26083758268
857,59655.202805551584
858,31976.60496553759
859,9759.11927768226
860,14654.320222397462
861,9358.27687418527
862,9879.507423378036
863,21109.453010628196
864,88292.89417287271
865,14317.233104883973
866,22311.653810036405
867,32014.97161270438
868,37133.979704092584
869,53295.626633296546
870,29039.43459923313
871,35249.90869474098
872,93274.60486231983
873,28635.463906588433
874,38186.25179657442
875,92553.04261334834
876,30409.536158661496
877,83689.25138764529
878,52901.60984241003
879,35710.325801539475
880,91383.36732725869
881,94816.93546452117
882,34830.45291796615
883,24212.418347809213
884,14409.70742308723
885,50269.05889568317
886,21501.518489321177
887,30843.267043659784
888,62024.51425299443
889,63019.644887538736
890,43447.02925650988
891,66638.32009437667
892,35476.16693401152
893,10412.647206010202
894,31268.06909876233
895,11528.85304187442
896,11471.707553077256
897,18741.835897614747
898,35674.98294637851
899,20606.286473936845
900,72991.99529744359
901,32487.87940634181
902,14964.366245361365
903,17627.507269550028
904,11529.80645788592
905,19627.675965864684
906,20813.56406665341
907,33516.90744431745
908,57774.01917314625
909,48948.24616175414
910,74256.15432376499
911,17995.437422158153
912,45248.749339938535
913,95651.79851826461
914,12595.550931651691
915,119952.7911578577
916,7332.281762944365
917,33623.832387234914
918,27815.85336464686
919,18219.89443168597
920,29647.96904181975
921,29914.772793319746
922,25302.052304626766
923,76317.64669546642
924,8860.405483220928
925,87295.76523255285
926,21834.519056680743
927,28560.0898269655
928,53556.22870192706
929,50643.16709142791
930,22768.986885694547
931,25081.534099493678
932,60865.751141507535
933,13600.80823235097
934,34597.08107520167
935,16551.453807052338
936,13836.154084239592
937,69280.60216872895
938,57249.148001890455
939,27489.47653645159
940,8487.767504063202
941,39047.855944506824
942,28725.71345415312
943,40575.30463815782
944,36050.12646024596
945,50831.53365563751
946,41185.22819941929
947,11981.054084350171
948,55517.65793040056
949,18040.332662981513
950,109030.69822812636
951,25276.258448925473
952,10140.151206390969
953,41939.416253035364
954,10678.803758505006
955,14942.353337148379
956,74792.06345194046
957,43678.352199265115
958,49356.65841997294
959,34365.75207092477
960,20326.9183706252
961,93712.70417422155
962,10783.618258136205
963,38840.558018559146
964,57756.1868601866
965,19789.9908946551
966,77206.93100201632
967,15531.773824729884
968,11660.554637291232
969,13157.150987678084
970,33983.09384111401
971,20581.935555521566
972,43541.814512076824
973,22627.93589205655
974,38234.4927176973
975,42420.43823659781
976,48620.56668324307
977,19830.14758456786
978,15586.07630078615
979,42214.90667558033
980,49019.561858987334
981,9446.654673451096
982,34088.563212856716
983,10182.446912959269
984,9295.3346187244
985,23133.59340345145
986,15452.622235670191
987,42692.3913932124
988,36406.04602290421
989,38357.145715372186
990,44169.49494800167
991,125313.27788630413
992,77548.6339438996
993,13906.955231671007
994,40843.47463323036
995,39728.17474411626
996,48545.5827624158
997,38732.079949027255
998,8994.212742225693
999,14231.644596254964
1000,60809.93084894051
1001,84174.81316685028
1002,61846.56842843005
1003,42855.84029373564
1004,44680.83574957904
1005,30218.320079548383
1006,32191.070260577177
1007,22885.07656647258
1008,11392.934330230246
1009,44167.10801258181
1010,32788.143294240006
1011,41656.24587616366
1012,8146.3900595449495
1013,32638.51235721373
1014,56190.79946763943
1015,51513.55516583598
1016,33565.64167789913
1017,36761.522463826564
1018,25839.12528401027
1019,41715.815909324636
1020,86345.40977586721
1021,34942.593516927984
1022,75594.57105308813
1023,22044.880633482295
1024,18139.080934935602
1025,72527.08468575371
1026,120224.54702202571
1027,76164.07994191517
1028,14690.253476562266
1029,35815.38064422948
1030,29436.801324411586
1031,10796.13679313362
1032,44875.32482853327
1033,52875.16687043276
1034,68186.1537256091
1035,8462.496255795693
1036,45367.23895563428
1037,14101.995580231502
1038,21949.135882124137
1039,15190.367503985033
1040,58195.73903522152
1041,18059.796778618518
1042,59365.44849324721
1043,66581.07135133039
1044,48278.57434256626
1045,55343.99290683246
1046,81079.3587786073
1047,37224.44547898528
1048,17461.552921421928
1049,103934.60940410146
1050,45570.01237930743
1051,51235.51830725597
1052,74304.0333421909
1053,49036.66425738592
1054,8733.721011080925
1055,53512.62371421968
1056,29568.88056232247
1057,52645.03826612426
1058,41808.14216815312
1059,41691.432032301695
1060,68635.81217260446
1061,36468.55753329963
1062,19064.4262478361
1063,43207.8007453662
1064,23617.539374561013
1065,8571.918200320208
1066,49071.61099637693
1067,44315.43619394974
1068,69153.25640776346
1069,51868.17549102173
1070,57427.53904720294
1071,24924.16166133376
1072,64896.90217419529
1073,60178.19425183546
1074,51394.41303335219
1075,19615.559743707654
1076,83851.0780619435
1077,56897.254379091
1078,63460.27964919659
1079,48189.57343244254
1080,23915.7601437029
1081,11349.706591824473
1082,49611.5100756921
1083,52978.133389834875
1084,64680.49407525681
1085,10615.160813169086
1086,45962.254240137554
1087,11343.59120198511
1088,17335.914488187755
1089,50954.670401096686
1090,18763.38861114108
1091,31152.449507320187
1092,42744.65654387965
1093,46356.24497940019
1094,24015.93520181445
1095,63539.04959857991
1096,24340.816542762757
1097,9551.510167834214
1098,31832.19821301181
1099,38977.68336403863
1100,51637.347008764045
1101,35880.80540539103
1102,41521.97054782706
1103,7559.263911562957
1104,22408.971533418116
1105,12187.702447011212
1106,46003.810943979304
1107,76682.6640059895
1108,16264.194750726016
1109,48503.16120224954
1110,16957.945909095237
1111,8375.04154817398
1112,63807.74970602725
1113,28554.661866430026
1114,46324.125713064044
1115,16510.75329675853
1116,30675.23594831989
1117,52121.82628962114
1118,64771.8627633697
1119,15337.305573003137
1120,45138.011718821464
1121,38242.10968487068
1122,66551.36983875892
1123,33478.1972762265
1124,14569.101182283543
1125,39791.383026859316
1126,40167.63534769233
1127,14785.189909088005
1128,43665.49471208253
1129,18425.956444184252
1130,52201.14398830348
1131,49205.641700367836
1132,35142.35107602841
1133,21114.778710377333
1134,29086.670656852188
1135,40320.68522001061
1136,25263.37166999776
1137,33223.50055203968
1138,17253.26150809377
1139,62374.32427453218
1140,49612.89115443888
1141,17958.98877823072
1142,22051.338341290877
1143,11083.850664492773
1144,59200.78537056497
1145,20714.56586791072
1146,40654.63675468828
1147,69958.73662969576
1148,30264.011677590424
1149,22704.767948451634
1150,25629.49048848482
1151,15394.650799200317
1152,68423.41918392244
1153,8821.636284057906
1154,8492.265660359742
1155,8448.791182087625
1156,22730.17288327258
1157,36001.86566588965
1158,32400.22239969833
1159,9659.601875697095
1160,45412.82979228928
1161,17786.009918735042
1162,65249.9644523366
1163,62352.50057694701
1164,17908.564584193904
1165,13906.512101237524
1166,9265.484731631508
1167,10221.714561773082
1168,16714.74739581784
1169,53646.1218461095
1170,7646.99078642616
1171,65098.41101145871
1172,52729.42020444719
1173,27550.62378382708
1174,37978.3843791502
1175,19877.58485007735
1176,9688.097602587437
1177,11151.603690085463
1178,18235.03922750298
1179,13105.167855400687
1180,11265.698954546286
1181,24639.051104866936
1182,9148.605482889348
1183,43952.03920657313
1184,40069.55139177336
1185,9141.6225152633
1186,8518.884865025546
1187,41307.477865043315
1188,13159.262790598987
1189,19889.791203608012
1190,25377.49857093717
1191,8641.832171535407
1192,26196.92718991983
1193,53893.816003170796
1194,13884.738610169567
1195,55867.39244560313
1196,20034.902231355234
1197,53213.64599669168
1198,27551.461880291557
1199,61136.09411933471
1200,54009.83475819417
1201,14296.945270788474
1202,18075.966070213784
1203,9830.137053577604
1204,17680.34852109943
1205,73925.75609231333
1206,73925.98161427883
1207,36539.48259834588
1208,87079.08374773628
1209,22129.174714985696
1210,13052.186696160488
1211,60838.53336168548
1212,29633.477687276605
1213,26954.843794016095
1214,29664.22501501464
1215,48067.81788417864
1216,18451.81013634028
1217,9274.034641852464
1218,34811.95081667713
1219,12926.548886409635
1220,45281.09556604967
1221,44710.301991596905
1222,57762.25509522917
1223,10286.035328155172
1224,70059.62481133125
1225,20118.32880490756
1226,88089.40935290046
1227,59500.412279869604
1228,12724.840953087365
1229,63927.093507636586
1230,18349.62522445681
1231,50848.32517375435
1232,25754.65565061383
1233,57414.57960044341
1234,9376.09360423702
1235,13745.918515493113
1236,7968.224444369729
1237,64777.28270019422
1238,11030.68064892104
1239,11534.60555046132
1240,50639.785975912804
1241,35409.14887717467
1242,29194.916953796896
1243,77188.22214777576
1244,11168.326233629354
1245,16657.861875930277
1246,34117.538482522104
1247,7182.75139623819
1248,8970.562092245333
1249,42626.91167238778
1250,71294.71948180629
1251,54068.95016952889
1252,53369.04041341478
1253,59784.19588612972
1254,101120.22783642882
1255,39902.46422327067
1256,14295.859377417268
1257,22880.510503390848
1258,23567.60407846451
1259,8345.910383071625
1260,39403.963264521895
1261,64764.980225858344
1262,60652.375534262756
1263,56781.95000868816
1264,29386.375965954107
1265,26475.0188392442
1266,37964.4122950352
1267,34880.724224037
1268,57544.72223174207
1269,39248.144220977425
1270,19929.361197657774
1271,9075.132652639286
1272,41161.30716223344
1273,29505.43906233424
1274,10156.280098849918
1275,15556.059636448546
1276,40390.15066794698
1277,8965.836793378236
1278,55977.37679234914
1279,44348.51136533577
1280,67947.91831061603
1281,38316.13455435783
1282,10760.530698939428
1283,19305.232054845023
1284,61249.491139760044
1285,32492.313562450883
1286,35449.82078733602
1287,36659.64565093747
1288,44497.475850344126
1289,28679.007405291573
1290,16498.840183146123
1291,108822.73101104739
1292,60802.03993776185
1293,21565.017797437045
1294,27665.589851855242
1295,27063.226966984475
1296,19931.844758572544
1297,9886.005715544597
1298,38926.60293512619
1299,43798.18109941414
1300,43702.968948091584
1301,8539.741027949389
1302,10816.095719524918
1303,53706.06233611374
1304,33629.82956059733
1305,21261.487324628462
1306,34642.261404788456
1307,67616.20940594583
1308,36032.74277045969
1309,17904.058952055504
1310,16421.463490542923
1311,14221.604138572948
1312,40327.33722135143
1313,21909.99903646364
1314,63789.61536213917
1315,37117.27200121724
1316,12698.084592535624
1317,29664.468250965954
1318,76789.68639864704
1319,11196.446043608652
1320,32979.84214645636
1321,45218.33929408892
1322,7141.599298998221
1323,20913.06870278893
1324,13782.485794554988
1325,38670.33475873009
1326,43369.45972668997
1327,9640.884976405283
1328,17785.689401380565
1329,19657.18495298443
1330,21844.907296107107
1331,63587.81075371169
1332,37435.814968984654
1333,15103.441704954967
1334,54244.797893295356
1335,34008.77874482689
1336,40612.93169989689
1337,36550.12448636431
1338,49375.807194585104
1339,14372.714532470745
1340,37198.19929369885
1341,38359.29639391536
1342,30823.788819891684
1343,45872.313189125816
1344,42904.030024008345
1345,70112.93007873233
1346,54908.06664577961
1347,10444.738510121133
1348,75866.28592069534
1349,53808.14816966631
1350,26657.601580467104
1351,28523.570992092627
1352,26817.54551478986
1353,46801.57954565437
1354,37168.454798589475
1355,83736.09934886143
1356,23830.187054753602
1357,19316.572107242027
1358,27820.281602866828
1359,41779.3402386773
1360,19569.811094385976
1361,28161.6289003185
1362,35958.96110043398
